Fecha;Tarde/Noche;centena ;Fijo;1er Corrido;2do Corrido
4/7/2021;T;4;75;70;64
4/7/2021;N;0;51;59;29
5/7/2021;M;2;65;68;90
5/7/2021;T;4;98;59;44
5/7/2021;N;9;33;9;35
6/7/2021;M;1;30;77;8
6/7/2021;T;0;30;19;18
6/7/2021;N;5;79;27;80
7/7/2021;M;8;53;48;86
7/7/2021;T;7;46;16;87
7/7/2021;N;4;65;2;14
8/7/2021;M;2;34;48;48
8/7/2021;T;2;42;55;70
8/7/2021;N;4;49;61;73
9/7/2021;M;9;11;92;43
9/7/2021;T;8;73;41;14
9/7/2021;N;5;7;1;56
10/7/2021;M;1;79;91;84
10/7/2021;T;7;60;64;61
10/7/2021;N;1;74;26;93
11/7/2021;M;3;8;58;7
11/7/2021;T;5;5;96;14
11/7/2021;N;7;11;41;24
12/7/2021;M;8;5;68;16
12/7/2021;T;4;58;49;43
12/7/2021;N;3;36;47;11
13/7/2021;M;1;89;24;88
13/7/2021;T;5;62;63;31
13/7/2021;N;0;56;53;75
14/7/2021;M;2;44;70;39
14/7/2021;T;8;21;59;45
14/7/2021;N;8;53;1;56
15/7/2021;M;9;60;46;19
15/7/2021;T;0;61;56;16
15/7/2021;N;4;42;87;92
16/7/2021;M;0;20;19;99
16/7/2021;T;8;8;46;11
16/7/2021;N;7;18;11;24
17/7/2021;M;5;7;81;2
17/7/2021;T;3;60;90;9
17/7/2021;N;9;84;49;14
18/7/2021;M;3;34;23;86
18/7/2021;T;0;64;31;80
18/7/2021;N;3;12;77;7
19/7/2021;M;3;97;77;99
19/7/2021;T;6;89;98;84
19/7/2021;N;4;2;79;3
20/7/2021;M;8;16;40;2
20/7/2021;T;5;15;92;45
20/7/2021;N;5;71;81;67
21/7/2021;M;4;7;71;35
21/7/2021;T;2;20;38;98
21/7/2021;N;4;31;12;28
22/7/2021;M;6;9;14;97
22/7/2021;T;4;60;79;24
22/7/2021;N;0;65;42;70
23/7/2021;M;8;91;42;92
23/7/2021;T;9;32;27;45
23/7/2021;N;5;80;17;18
24/7/2021;M;1;43;81;13
24/7/2021;T;9;3;10;90
24/7/2021;N;3;99;81;34
25/7/2021;M;2;98;98;63
25/7/2021;T;1;72;15;48
25/7/2021;N;8;2;47;65
26/7/2021;M;8;45;44;76
26/7/2021;T;0;84;77;35
26/7/2021;N;2;84;52;13
27/7/2021;M;1;37;20;24
27/7/2021;T;6;87;15;12
27/7/2021;N;9;16;32;3
28/7/2021;M;4;63;52;15
28/7/2021;T;2;66;80;23
28/7/2021;N;1;25;16;0
29/7/2021;M;4;47;13;3
29/7/2021;T;5;15;11;26
29/7/2021;N;9;39;55;42
30/7/2021;M;6;6;53;14
30/7/2021;T;9;79;36;5
30/7/2021;N;4;74;99;69
31/7/2021;M;0;14;57;35
31/7/2021;T;0;68;30;78
31/7/2021;N;1;90;78;78
1/8/2021;M;5;45;78;16
1/8/2021;T;1;41;74;34
1/8/2021;N;7;66;25;90
2/8/2021;M;5;43;92;71
2/8/2021;T;6;26;0;54
2/8/2021;N;4;94;40;35
3/8/2021;M;4;76;90;76
3/8/2021;T;5;62;97;56
3/8/2021;N;0;83;12;70
4/8/2021;M;4;47;39;10
4/8/2021;T;2;80;0;40
4/8/2021;N;7;38;60;3
5/8/2021;M;3;15;30;61
5/8/2021;T;1;90;47;15
5/8/2021;N;0;11;24;13
6/8/2021;M;2;7;51;3
6/8/2021;T;3;44;50;59
6/8/2021;N;6;62;99;54
7/8/2021;M;0;71;46;8
7/8/2021;T;5;18;13;58
7/8/2021;N;0;52;52;34
8/8/2021;M;7;17;38;52
8/8/2021;T;4;84;56;68
8/8/2021;N;0;17;30;49
9/8/2021;M;8;56;12;3
9/8/2021;T;4;67;85;20
9/8/2021;N;3;79;62;58
10/8/2021;M;8;95;13;61
10/8/2021;T;7;31;38;10
10/8/2021;N;9;95;7;54
11/8/2021;M;7;44;19;28
11/8/2021;T;7;39;4;16
11/8/2021;N;6;50;37;61
12/8/2021;M;4;55;36;12
12/8/2021;T;6;60;94;25
12/8/2021;N;4;17;47;21
13/8/2021;M;3;63;12;98
13/8/2021;T;5;40;2;8
13/8/2021;N;8;33;59;96
14/8/2021;M;8;90;24;8
14/8/2021;T;0;39;91;38
14/8/2021;N;9;80;86;93
15/8/2021;M;5;84;16;79
15/8/2021;T;8;71;51;93
15/8/2021;N;4;56;56;55
16/8/2021;M;5;44;46;20
16/8/2021;T;7;18;32;0
16/8/2021;N;3;48;92;11
17/8/2021;M;3;19;18;15
17/8/2021;T;6;95;44;92
17/8/2021;N;9;77;91;28
18/8/2021;M;0;26;93;13
18/8/2021;T;1;57;52;67
18/8/2021;N;8;97;60;30
19/8/2021;M;0;33;1;23
19/8/2021;T;6;94;52;97
19/8/2021;N;2;63;79;61
20/8/2021;M;0;56;11;32
20/8/2021;T;3;20;4;43
20/8/2021;N;2;70;4;86
21/8/2021;M;5;13;80;41
21/8/2021;T;5;90;10;18
21/8/2021;N;6;26;38;52
22/8/2021;M;1;66;91;64
22/8/2021;T;3;71;32;83
22/8/2021;N;2;6;98;8
23/8/2021;M;3;77;68;20
23/8/2021;T;0;53;62;35
23/8/2021;N;3;45;92;54
24/8/2021;M;8;78;55;32
24/8/2021;T;7;10;2;99
24/8/2021;N;6;60;28;94
25/8/2021;M;1;2;13;77
25/8/2021;T;3;98;71;15
25/8/2021;N;1;54;53;44
26/8/2021;M;8;36;52;98
26/8/2021;T;5;2;57;86
26/8/2021;N;6;24;97;59
27/8/2021;M;2;87;41;52
27/8/2021;T;8;84;47;54
27/8/2021;N;9;89;79;22
28/8/2021;M;7;2;87;1
28/8/2021;T;9;45;5;14
28/8/2021;N;6;57;94;92
29/8/2021;M;8;44;41;80
29/8/2021;T;8;32;25;3
29/8/2021;N;4;59;37;25
30/8/2021;M;4;85;94;34
30/8/2021;T;7;15;72;51
30/8/2021;N;3;6;22;77
31/8/2021;M;7;67;27;45
31/8/2021;T;8;61;43;58
31/8/2021;N;6;36;32;47
1/9/2021;M;6;28;14;48
1/9/2021;T;0;16;17;47
1/9/2021;N;1;80;27;86
2/9/2021;M;0;80;16;80
2/9/2021;T;0;91;41;49
2/9/2021;N;4;68;81;1
3/9/2021;M;9;15;72;81
3/9/2021;T;4;86;98;74
3/9/2021;N;3;24;19;16
4/9/2021;M;3;20;94;5
4/9/2021;T;8;32;86;87
4/9/2021;N;0;10;50;51
5/9/2021;M;0;17;25;96
5/9/2021;T;6;37;89;24
5/9/2021;N;5;60;73;8
6/9/2021;M;2;55;65;49
6/9/2021;T;9;44;95;90
6/9/2021;N;7;97;88;37
7/9/2021;M;5;20;39;55
7/9/2021;T;3;64;12;93
7/9/2021;N;4;75;98;89
8/9/2021;M;9;82;85;27
8/9/2021;T;9;50;41;53
8/9/2021;N;1;48;92;97
9/9/2021;M;4;4;7;26
9/9/2021;T;8;71;68;99
9/9/2021;N;4;82;96;79
10/9/2021;M;6;66;16;40
10/9/2021;T;8;74;37;87
10/9/2021;N;9;75;80;23
11/9/2021;M;3;82;83;1
11/9/2021;T;7;60;94;19
11/9/2021;N;9;86;62;74
12/9/2021;M;3;27;25;48
12/9/2021;T;4;41;64;83
12/9/2021;N;5;8;93;3
13/9/2021;M;9;41;22;39
13/9/2021;T;6;86;96;79
13/9/2021;N;3;64;21;78
14/9/2021;M;4;52;10;48
14/9/2021;T;0;55;69;88
14/9/2021;N;6;21;75;40
15/9/2021;M;7;7;61;38
15/9/2021;T;8;12;19;17
15/9/2021;N;5;59;1;84
16/9/2021;M;5;71;8;11
16/9/2021;T;6;32;98;97
16/9/2021;N;5;37;85;44
17/9/2021;M;1;44;22;77
17/9/2021;T;5;18;44;69
17/9/2021;N;6;48;13;0
18/9/2021;M;9;21;53;48
18/9/2021;T;5;47;35;22
18/9/2021;N;1;75;99;11
19/9/2021;M;9;63;94;45
19/9/2021;T;1;49;83;73
19/9/2021;N;8;47;89;92
20/9/2021;M;0;77;40;72
20/9/2021;T;9;97;44;47
20/9/2021;N;2;30;6;37
21/9/2021;M;4;33;52;72
21/9/2021;T;4;56;78;83
21/9/2021;N;3;39;31;29
22/9/2021;M;9;60;40;52
22/9/2021;T;2;6;24;68
22/9/2021;N;8;85;74;74
23/9/2021;M;5;96;71;22
23/9/2021;T;3;15;95;45
23/9/2021;N;2;21;98;28
24/9/2021;M;3;33;57;6
24/9/2021;T;7;93;18;16
24/9/2021;N;8;45;7;27
25/9/2021;M;7;29;37;45
25/9/2021;T;2;74;2;80
25/9/2021;N;3;39;94;76
26/9/2021;M;0;20;73;42
26/9/2021;T;3;56;25;61
26/9/2021;N;2;34;11;23
27/9/2021;M;1;71;29;23
27/9/2021;T;1;33;24;35
27/9/2021;N;5;61;83;32
28/9/2021;M;1;22;79;32
28/9/2021;T;6;95;56;56
28/9/2021;N;4;54;59;6
29/9/2021;M;2;85;32;40
29/9/2021;T;1;78;98;92
29/9/2021;N;0;77;87;33
30/9/2021;M;2;71;79;34
30/9/2021;T;0;7;13;9
30/9/2021;N;0;48;15;30
1/10/2021;M;8;50;31;36
1/10/2021;T;1;74;40;3
1/10/2021;N;3;54;55;38
2/10/2021;M;3;89;15;3
2/10/2021;T;2;11;86;58
2/10/2021;N;5;68;81;36
3/10/2021;M;4;6;94;47
3/10/2021;T;6;88;34;80
3/10/2021;N;2;37;94;6
4/10/2021;M;9;20;81;19
4/10/2021;T;8;55;45;39
4/10/2021;N;1;19;85;3
5/10/2021;M;0;11;93;84
5/10/2021;T;1;40;86;74
5/10/2021;N;3;84;4;88
6/10/2021;M;7;96;85;10
6/10/2021;T;6;19;42;53
6/10/2021;N;2;57;44;71
7/10/2021;M;2;24;76;89
7/10/2021;T;1;57;55;32
7/10/2021;N;3;99;47;3
8/10/2021;M;3;80;97;95
8/10/2021;T;5;4;30;77
8/10/2021;N;8;2;25;81
9/10/2021;M;8;86;92;37
9/10/2021;T;8;99;38;99
9/10/2021;N;6;43;97;22
10/10/2021;M;6;39;74;2
10/10/2021;T;1;21;71;75
10/10/2021;N;3;56;1;66
11/10/2021;M;9;88;4;32
11/10/2021;T;1;13;75;81
11/10/2021;N;9;72;46;66
12/10/2021;M;8;72;42;37
12/10/2021;T;9;86;71;96
12/10/2021;N;2;71;83;54
13/10/2021;M;9;42;64;16
13/10/2021;T;2;86;36;86
13/10/2021;N;9;21;5;90
14/10/2021;M;4;41;93;91
14/10/2021;T;8;55;91;52
14/10/2021;N;3;39;22;32
15/10/2021;M;6;15;85;47
15/10/2021;T;8;22;11;74
15/10/2021;N;6;35;57;50
16/10/2021;M;3;98;28;86
16/10/2021;T;5;78;83;96
16/10/2021;N;4;25;84;45
17/10/2021;M;3;4;17;49
17/10/2021;T;0;34;75;19
17/10/2021;N;1;50;48;88
18/10/2021;M;8;93;34;78
18/10/2021;T;7;80;75;82
18/10/2021;N;6;80;33;88
19/10/2021;M;4;72;61;44
19/10/2021;T;2;42;23;49
19/10/2021;N;8;68;60;77
20/10/2021;M;9;10;21;1
20/10/2021;T;5;26;23;20
20/10/2021;N;4;82;96;64
21/10/2021;M;7;86;70;27
21/10/2021;T;6;81;4;30
21/10/2021;N;2;2;73;17
22/10/2021;M;8;41;38;80
22/10/2021;T;9;21;53;63
22/10/2021;N;8;58;37;41
23/10/2021;M;7;69;10;96
23/10/2021;T;8;92;61;76
23/10/2021;N;3;85;39;67
24/10/2021;M;4;19;76;83
24/10/2021;T;4;29;46;52
24/10/2021;N;7;60;74;2
25/10/2021;M;7;87;79;19
25/10/2021;T;6;25;17;22
25/10/2021;N;0;95;30;43
26/10/2021;M;6;7;48;18
26/10/2021;T;7;10;0;12
26/10/2021;N;3;30;28;6
27/10/2021;M;9;71;75;83
27/10/2021;T;9;24;8;47
27/10/2021;N;4;32;11;91
28/10/2021;M;8;46;62;37
28/10/2021;T;5;33;39;98
28/10/2021;N;5;83;78;88
29/10/2021;M;6;65;26;84
29/10/2021;T;3;35;92;57
29/10/2021;N;8;68;3;1
30/10/2021;M;0;87;19;10
30/10/2021;T;5;24;96;39
30/10/2021;N;8;41;29;40
31/10/2021;M;5;8;97;66
31/10/2021;T;7;77;20;85
31/10/2021;N;0;36;25;54
1/11/2021;M;0;38;90;95
1/11/2021;T;2;20;33;13
1/11/2021;N;9;69;51;95
2/11/2021;M;2;13;51;76
2/11/2021;T;4;54;36;50
2/11/2021;N;5;15;16;36
3/11/2021;M;1;66;42;35
3/11/2021;T;5;5;57;71
3/11/2021;N;1;53;40;17
4/11/2021;M;9;5;58;40
4/11/2021;T;4;96;97;69
4/11/2021;N;7;13;5;81
5/11/2021;M;8;2;45;63
5/11/2021;T;9;8;94;95
5/11/2021;N;7;30;82;42
6/11/2021;M;2;12;13;31
6/11/2021;T;2;76;75;30
6/11/2021;N;9;44;77;30
7/11/2021;M;6;13;58;31
7/11/2021;T;2;76;46;46
7/11/2021;N;8;15;4;76
8/11/2021;M;4;71;68;53
8/11/2021;T;9;62;83;5
8/11/2021;N;7;67;12;85
9/11/2021;M;4;86;80;18
9/11/2021;T;2;38;89;15
9/11/2021;N;7;91;82;92
10/11/2021;M;3;39;45;46
10/11/2021;T;8;53;73;50
10/11/2021;N;3;81;87;97
11/11/2021;M;6;66;23;84
11/11/2021;T;4;19;82;47
11/11/2021;N;8;39;54;59
12/11/2021;M;7;99;9;76
12/11/2021;T;3;1;62;76
12/11/2021;N;5;66;36;73
13/11/2021;M;3;17;89;41
13/11/2021;T;7;35;45;95
13/11/2021;N;1;68;75;27
14/11/2021;M;8;18;26;30
14/11/2021;T;1;19;27;38
14/11/2021;N;7;94;17;3
15/11/2021;M;0;32;26;12
15/11/2021;T;1;70;64;66
15/11/2021;N;8;75;22;61
16/11/2021;M;1;84;95;85
16/11/2021;T;7;57;12;69
16/11/2021;N;2;8;51;26
17/11/2021;M;2;34;96;25
17/11/2021;T;7;4;21;71
17/11/2021;N;4;92;17;35
18/11/2021;M;0;53;17;66
18/11/2021;T;6;16;43;61
18/11/2021;N;4;96;31;30
19/11/2021;M;2;97;73;81
19/11/2021;T;1;50;17;1
19/11/2021;N;6;71;17;44
20/11/2021;M;8;86;50;91
20/11/2021;T;7;7;9;98
20/11/2021;N;9;17;18;78
21/11/2021;M;0;67;8;47
21/11/2021;T;2;83;3;9
21/11/2021;N;7;1;62;76
22/11/2021;M;1;54;74;64
22/11/2021;T;4;29;74;98
22/11/2021;N;2;32;49;24
23/11/2021;M;3;4;43;99
23/11/2021;T;5;77;90;78
23/11/2021;N;4;46;76;5
24/11/2021;M;2;74;12;68
24/11/2021;T;0;97;78;23
24/11/2021;N;5;61;88;90
25/11/2021;M;4;59;95;93
25/11/2021;T;9;80;56;28
25/11/2021;N;0;65;43;72
26/11/2021;M;6;77;20;22
26/11/2021;T;9;89;88;0
26/11/2021;N;7;65;72;17
27/11/2021;M;0;5;40;17
27/11/2021;T;4;57;72;84
27/11/2021;N;5;56;44;18
28/11/2021;M;2;27;38;20
28/11/2021;T;0;27;55;66
28/11/2021;N;6;57;35;72
29/11/2021;M;0;7;85;26
29/11/2021;T;7;13;2;85
29/11/2021;N;6;49;73;8
30/11/2021;M;5;60;58;25
30/11/2021;T;9;72;7;16
30/11/2021;N;9;30;75;73
1/12/2021;M;7;85;91;97
1/12/2021;T;2;19;2;27
1/12/2021;N;8;52;54;97
2/12/2021;M;5;84;89;37
2/12/2021;T;5;92;92;98
2/12/2021;N;4;9;45;19
3/12/2021;M;6;4;54;32
3/12/2021;T;2;67;71;36
3/12/2021;N;1;89;68;89
4/12/2021;M;0;37;25;1
4/12/2021;T;0;99;69;39
4/12/2021;N;4;24;41;55
5/12/2021;M;3;84;73;18
5/12/2021;T;2;16;45;68
5/12/2021;N;7;38;5;46
6/12/2021;M;8;53;48;80
6/12/2021;T;8;93;53;41
6/12/2021;N;3;74;90;76
7/12/2021;M;6;40;25;37
7/12/2021;T;9;79;23;25
7/12/2021;N;4;31;4;87
8/12/2021;M;5;32;26;21
8/12/2021;T;2;75;22;51
8/12/2021;N;2;63;27;12
9/12/2021;M;9;44;30;67
9/12/2021;T;0;62;69;12
9/12/2021;N;4;98;93;5
10/12/2021;M;0;79;68;48
10/12/2021;T;0;83;74;47
10/12/2021;N;1;41;79;44
11/12/2021;M;6;42;37;69
11/12/2021;T;2;91;50;32
11/12/2021;N;8;33;37;94
12/12/2021;M;0;53;46;76
12/12/2021;T;1;68;81;11
12/12/2021;N;4;82;89;46
13/12/2021;M;9;50;83;54
13/12/2021;T;2;93;71;90
13/12/2021;N;5;29;54;39
14/12/2021;M;6;34;85;18
14/12/2021;T;4;6;37;81
14/12/2021;N;9;22;68;77
15/12/2021;M;3;90;39;30
15/12/2021;T;0;59;12;25
15/12/2021;N;1;58;65;12
16/12/2021;M;0;91;45;47
16/12/2021;T;9;10;33;56
16/12/2021;N;6;86;11;68
17/12/2021;M;4;88;32;0
17/12/2021;T;7;35;42;55
17/12/2021;N;7;27;92;44
18/12/2021;M;2;26;92;11
18/12/2021;T;1;54;25;14
18/12/2021;N;8;80;4;98
19/12/2021;M;8;19;4;87
19/12/2021;T;4;97;28;38
19/12/2021;N;6;99;35;31
20/12/2021;M;7;39;13;11
20/12/2021;T;4;8;84;9
20/12/2021;N;2;89;90;10
21/12/2021;M;4;90;52;43
21/12/2021;T;0;14;87;55
21/12/2021;N;8;77;55;6
22/12/2021;M;3;94;24;63
22/12/2021;T;0;99;30;79
22/12/2021;N;1;79;35;25
23/12/2021;M;9;25;28;99
23/12/2021;T;9;6;32;75
23/12/2021;N;4;1;38;30
24/12/2021;M;1;82;32;48
24/12/2021;T;7;36;35;28
24/12/2021;N;8;7;24;98
25/12/2021;M;2;10;41;44
25/12/2021;T;0;28;78;42
25/12/2021;N;4;29;95;31
26/12/2021;M;3;81;62;43
26/12/2021;T;0;60;64;93
26/12/2021;N;6;27;46;34
27/12/2021;M;2;78;60;10
27/12/2021;T;6;77;32;12
27/12/2021;N;0;79;84;30
28/12/2021;M;9;7;71;28
28/12/2021;T;7;79;83;72
28/12/2021;N;5;36;5;69
29/12/2021;M;7;99;14;13
29/12/2021;T;8;58;31;54
29/12/2021;N;7;82;15;28
30/12/2021;M;4;52;4;76
30/12/2021;T;7;6;91;48
30/12/2021;N;9;58;19;8
31/12/2021;M;2;78;61;13
31/12/2021;T;1;57;60;49
31/12/2021;N;2;34;97;17
1/1/2022;M;1;2;70;60
1/1/2022;T;7;54;29;55
1/1/2022;N;0;36;15;76
2/1/2022;M;3;23;42;49
2/1/2022;T;0;94;69;88
2/1/2022;N;9;39;98;1
3/1/2022;M;0;97;95;73
3/1/2022;T;1;65;29;61
3/1/2022;N;8;26;98;11
4/1/2022;M;8;57;80;56
4/1/2022;T;6;65;74;58
4/1/2022;N;0;85;20;89
5/1/2022;M;4;38;58;68
5/1/2022;T;1;35;63;20
5/1/2022;N;7;83;30;16
6/1/2022;M;3;45;48;70
6/1/2022;T;8;0;94;65
6/1/2022;N;9;58;75;55
7/1/2022;M;6;14;9;60
7/1/2022;T;8;89;74;65
7/1/2022;N;1;33;75;46
8/1/2022;M;5;22;66;51
8/1/2022;T;5;29;54;83
8/1/2022;N;9;27;70;71
9/1/2022;M;3;75;85;3
9/1/2022;T;3;3;75;45
9/1/2022;N;3;7;74;26
10/1/2022;M;0;98;62;6
10/1/2022;T;4;87;19;3
10/1/2022;N;6;39;33;84
11/1/2022;M;9;46;3;2
11/1/2022;T;8;7;85;95
11/1/2022;N;3;28;31;75
12/1/2022;M;6;63;47;23
12/1/2022;T;9;13;10;98
12/1/2022;N;3;67;8;20
13/1/2022;M;5;3;18;90
13/1/2022;T;1;17;81;14
13/1/2022;N;6;21;68;88
14/1/2022;M;3;43;46;60
14/1/2022;T;3;13;57;49
14/1/2022;N;3;72;9;28
15/1/2022;M;6;85;64;99
15/1/2022;T;6;27;6;43
15/1/2022;N;3;80;17;21
16/1/2022;M;7;85;84;27
16/1/2022;T;6;73;42;62
16/1/2022;N;8;16;25;44
17/1/2022;M;8;69;33;37
17/1/2022;T;9;5;39;67
17/1/2022;N;2;93;91;48
18/1/2022;M;4;29;13;60
18/1/2022;T;5;90;0;32
18/1/2022;N;1;10;34;49
19/1/2022;M;1;24;54;93
19/1/2022;T;1;15;9;97
19/1/2022;N;7;53;83;29
20/1/2022;M;4;9;7;29
20/1/2022;T;6;19;29;63
20/1/2022;N;5;0;34;84
21/1/2022;M;5;73;38;72
21/1/2022;T;8;89;49;67
21/1/2022;N;7;98;57;45
22/1/2022;M;3;37;22;40
22/1/2022;T;1;34;77;82
22/1/2022;N;1;91;48;14
23/1/2022;M;8;73;28;68
23/1/2022;T;0;28;18;3
23/1/2022;N;4;69;61;53
24/1/2022;M;6;53;63;0
24/1/2022;T;1;98;41;4
24/1/2022;N;2;0;62;19
25/1/2022;M;1;35;6;36
25/1/2022;T;3;4;68;86
25/1/2022;N;1;2;84;20
26/1/2022;M;3;65;68;14
26/1/2022;T;5;4;94;40
26/1/2022;N;2;14;77;3
27/1/2022;M;2;92;6;69
27/1/2022;T;7;96;85;71
27/1/2022;N;3;82;54;99
28/1/2022;M;5;0;26;59
28/1/2022;T;0;33;51;27
28/1/2022;N;9;48;17;64
29/1/2022;M;2;45;65;88
29/1/2022;T;7;80;99;93
29/1/2022;N;0;20;65;47
30/1/2022;M;8;11;0;79
30/1/2022;T;8;35;47;37
30/1/2022;N;2;14;5;98
31/1/2022;M;9;25;81;89
31/1/2022;T;0;0;19;44
31/1/2022;N;1;80;49;60
1/2/2022;M;6;25;31;39
1/2/2022;T;2;88;0;27
1/2/2022;N;6;4;82;50
2/2/2022;M;3;75;3;36
2/2/2022;T;1;36;61;83
2/2/2022;N;8;5;57;44
3/2/2022;M;1;25;9;74
3/2/2022;T;5;64;70;64
3/2/2022;N;6;6;31;62
4/2/2022;M;2;72;0;41
4/2/2022;T;3;71;31;61
4/2/2022;N;1;76;49;84
5/2/2022;M;7;76;51;94
5/2/2022;T;9;0;7;97
5/2/2022;N;2;54;47;99
6/2/2022;M;7;85;58;4
6/2/2022;T;2;28;20;30
6/2/2022;N;4;15;43;7
7/2/2022;M;1;26;57;95
7/2/2022;T;7;45;82;5
7/2/2022;N;4;87;86;57
8/2/2022;M;5;45;45;40
8/2/2022;T;4;79;82;47
8/2/2022;N;2;35;3;95
9/2/2022;M;3;0;40;33
9/2/2022;T;5;90;57;75
9/2/2022;N;2;22;74;66
10/2/2022;M;5;67;33;50
10/2/2022;T;2;1;34;73
10/2/2022;N;5;9;41;16
11/2/2022;M;3;61;20;42
11/2/2022;T;0;26;49;34
11/2/2022;N;5;4;42;69
12/2/2022;M;2;0;82;17
12/2/2022;T;1;77;95;23
12/2/2022;N;7;23;12;67
13/2/2022;M;7;84;34;62
13/2/2022;T;8;44;55;6
13/2/2022;N;8;45;33;20
14/2/2022;M;4;94;44;84
14/2/2022;T;2;80;53;31
14/2/2022;N;1;26;71;78
15/2/2022;M;7;17;0;29
15/2/2022;T;2;35;9;54
15/2/2022;N;7;98;44;94
16/2/2022;M;1;81;40;72
16/2/2022;T;6;85;27;61
16/2/2022;N;0;27;62;27
17/2/2022;M;6;32;49;11
17/2/2022;T;9;16;92;18
17/2/2022;N;0;42;21;12
18/2/2022;M;1;83;88;89
18/2/2022;T;8;66;49;89
18/2/2022;N;8;86;93;27
19/2/2022;M;2;18;48;63
19/2/2022;T;5;83;80;11
19/2/2022;N;9;34;54;72
20/2/2022;M;1;98;25;9
20/2/2022;T;7;26;94;86
20/2/2022;N;3;39;64;63
21/2/2022;M;5;65;44;65
21/2/2022;T;0;24;86;25
21/2/2022;N;0;66;71;72
22/2/2022;M;4;8;15;94
22/2/2022;T;9;20;10;54
22/2/2022;N;2;47;78;11
23/2/2022;M;6;33;24;91
23/2/2022;T;0;33;1;82
23/2/2022;N;8;75;62;74
24/2/2022;M;3;33;27;72
24/2/2022;T;1;63;85;94
24/2/2022;N;7;42;93;77
25/2/2022;M;0;38;65;39
25/2/2022;T;6;23;85;71
25/2/2022;N;8;23;2;48
26/2/2022;M;6;30;62;76
26/2/2022;T;9;34;44;73
26/2/2022;N;7;96;18;82
27/2/2022;M;8;76;38;10
27/2/2022;T;7;53;81;20
27/2/2022;N;3;23;13;39
28/2/2022;M;7;66;4;86
28/2/2022;T;7;94;76;81
28/2/2022;N;6;25;17;99
1/3/2022;M;4;31;80;32
1/3/2022;T;3;99;52;85
1/3/2022;N;5;27;9;17
2/3/2022;M;6;39;92;9
2/3/2022;T;1;3;74;42
2/3/2022;N;9;46;40;47
3/3/2022;M;9;68;61;42
3/3/2022;T;4;37;31;70
3/3/2022;N;9;37;60;29
4/3/2022;M;1;77;83;18
4/3/2022;T;2;12;98;41
4/3/2022;N;6;13;83;59
5/3/2022;M;4;24;96;37
5/3/2022;T;8;46;39;1
5/3/2022;N;4;29;29;11
6/3/2022;M;9;17;38;61
6/3/2022;T;2;23;67;6
6/3/2022;N;3;7;48;3
7/3/2022;M;3;50;4;17
7/3/2022;T;5;95;64;52
7/3/2022;N;7;53;2;27
8/3/2022;M;0;91;77;5
8/3/2022;T;7;36;43;49
8/3/2022;N;9;90;32;84
9/3/2022;M;4;88;71;68
9/3/2022;T;0;90;62;96
9/3/2022;N;5;67;95;57
10/3/2022;M;5;1;26;62
10/3/2022;T;3;41;34;95
10/3/2022;N;8;34;27;83
11/3/2022;M;8;47;94;70
11/3/2022;T;9;79;29;11
11/3/2022;N;0;31;79;1
13/3/2022;M;9;4;52;3
13/3/2022;T;9;78;34;72
13/3/2022;N;6;43;58;68
12/3/2022;M;1;51;79;36
12/3/2022;T;2;60;92;87
12/3/2022;N;0;16;54;94
14/3/2022;M;3;56;58;36
14/3/2022;T;0;36;61;73
14/3/2022;N;2;51;79;7
15/3/2022;M;2;72;81;31
15/3/2022;T;3;27;50;72
15/3/2022;N;8;43;97;78
16/3/2022;M;3;54;37;10
16/3/2022;T;6;14;64;70
16/3/2022;N;1;78;31;13
17/3/2022;M;5;99;47;19
17/3/2022;T;2;71;80;89
17/3/2022;N;4;81;8;80
18/3/2022;M;0;30;42;94
18/3/2022;T;9;89;5;84
18/3/2022;N;0;97;28;78
19/3/2022;M;5;16;60;82
19/3/2022;T;9;7;50;98
19/3/2022;N;5;44;49;10
20/3/2022;M;1;23;52;99
20/3/2022;T;4;11;73;82
20/3/2022;N;2;90;46;78
21/3/2022;M;9;54;92;2
21/3/2022;T;2;45;76;28
21/3/2022;N;8;45;52;69
22/3/2022;M;8;82;81;40
22/3/2022;T;7;14;93;81
22/3/2022;N;9;74;45;84
23/3/2022;M;3;9;97;37
23/3/2022;T;2;92;19;71
23/3/2022;N;9;51;41;75
24/3/2022;M;0;22;62;18
24/3/2022;T;6;50;12;80
24/3/2022;N;0;90;69;77
25/3/2022;M;5;37;71;65
25/3/2022;T;2;55;61;81
25/3/2022;N;0;57;89;75
26/3/2022;M;8;82;13;31
26/3/2022;T;2;93;8;68
26/3/2022;N;9;78;56;73
27/3/2022;M;7;81;73;87
27/3/2022;T;2;77;46;45
27/3/2022;N;2;27;20;21
28/3/2022;M;4;18;36;90
28/3/2022;T;0;39;7;67
28/3/2022;N;1;17;12;26
29/3/2022;M;2;22;28;74
29/3/2022;T;5;73;2;87
29/3/2022;N;9;47;83;18
30/3/2022;M;7;72;90;89
30/3/2022;T;9;79;36;68
30/3/2022;N;6;92;28;60
31/3/2022;M;0;40;60;31
31/3/2022;T;7;66;42;67
31/3/2022;N;4;58;4;53
1/4/2022;M;9;89;87;49
1/4/2022;T;0;65;73;15
1/4/2022;N;6;26;43;55
2/4/2022;M;2;30;40;18
2/4/2022;T;9;46;72;7
2/4/2022;N;5;65;19;63
3/4/2022;M;8;17;27;32
3/4/2022;T;3;12;68;94
3/4/2022;N;7;94;9;90
